category,city,full,title,text,county,press,link,date
no-cat,Hunedoara,,Jurnaliştii britanici au recunoscut gafa în ştirea ciudată despre leul scăldat de un tânăr într-o piscină din Hunedoara,Cotidianul britanic The Telegraph a eliminat articolul  în care reporterii susţineau că proprietarul unor lei din Hunedoara face baie împreună cu aceştia. Jurnaliştii s-au convins că filmuleţul care a stârnit ironii nu a fost realizat în Hunedoara.,Hunedoara,Adevarul,http://adevarul.ro/locale/hunedoara/jurnalistii-britanici-recunoscut-gafa-stirea-ciudata-despre-leul-scaldat-tanar-intr-o-piscina-hunedoara-1_57179a375ab6550cb82ed2e5/index.html,2016-04-20 00:00:00
no-cat,Timişoara,,"RFI România se lansează la Timişoara, pe 96,9 FM","Cu această ocazie, jurnaliştii RFI România realizează marţi, 19 aprilie, 5 ore de emisiuni speciale, în direct, din tramvaiul RFI staţionat în Piaţa Libertăţii.",Timiş,Adevarul,http://adevarul.ro/locale/timisoara/rfi-romania-lanseaza-timisoara-969-fm-1_5714c1525ab6550cb81ca772/index.html,2016-04-18 00:00:00
no-cat,Hunedoara,,"Sfaturile marilor duhovnici ai românilor despre post: „Poţi să te usuci şi să mori de foame, dar dacă ai răutate e zadarnic“","Cei mai cunoscuţi duhovnici din istoria românilor au acordat, potrivit propriilor mărturisiri, o atenţie deosebită postului. Îi îndemnau pe oameni să păstreze zilele de post dinaintea marilor sărbători, dar mai ales să aibă grijă de curăţenia sufletului. Numeroase sfaturi şi învăţături despre post şi înfrânare le-au aparţinut preoţilor şi călugărilor ca Arsenie Boca, Paisie Olaru sau Ilie Cleopa.",Hunedoara,Adevarul,http://adevarul.ro/locale/hunedoara/sfaturile-marilor-duhovnici-romanilor-despre-post-poti-usuci-mori-foame-rautate-e-zadarnic-1_57164b375ab6550cb8262ea7/index.html,2016-04-20 00:00:00
no-cat,Hunedoara,,"Familia Iuliei, motociclista rănită grav în accidentul rutier provocat de un şofer teribilist, cere ajutor pentru tânără","O campanie umanitară, în sprijinul tinerei Iulia Ţîrlea, accidentată grav în urma unui accident rutier, a fost demarată de familia ei. Hunedorencei i-a fost amputat un picior, iar în prezent este imobilizată la pat, în aşteptarea unei noi intervenţii chirurgicale dificile.",Hunedoara,Adevarul,http://adevarul.ro/locale/hunedoara/familia-iuliei-motociclista-ranita-grav-accidentul-rutier-provocat-sofer-teribilist-cere-ajutor-tanara-1_5716bc735ab6550cb82900f0/index.html,2016-04-20 00:00:00
no-cat,Timişoara,,"VIDEO SUV-ul unui bizon a blocat circulaţia tramvaielor în centrul Timişoarei. Maşina, mutată pe mâni","O maşină parcată neregulamentar în zona Spitalului de Copii „Louis Ţurcanu” din Timişoara a dat peste cap circulaţia tramvaielor în zona centrală. La faţa locului a ajuns şi Poliţia, dar în lipsa şoferului maşina nu a putut fi mutată decât pe mâini.",Timiş,Adevarul,http://adevarul.ro/locale/timisoara/video-suv-ul-unui-bizon-blocat-circulatia-tramvaielor-centrul-timisoarei-masina-mutata-mani-1_5714ae3a5ab6550cb81bfc24/index.html,2016-04-18 00:00:00
no-cat,Hunedoara,,"Calvarul Iuliei, motociclista nenorocită de un şofer teribilist: tânăra a fost din nou operată şi va ajunge la o clinică din Bucureşti pentru o intervenţie dificilă","Iiulia Ţârlea, tânăra de 26 de ani rănită grav într-un accident de motocicletă, a rămas internată la secţia de Anestezie şi terapie Intensivă a Spitalului Judeţean din Deva. A suferit alte două operaţii, după cele în urma căreia i-a fost amputat piciorul, şi va fi transportată la o clinică din Bucureşti.",Hunedoara,Adevarul,http://adevarul.ro/locale/hunedoara/calvarul-iuliei-motociclista-nenorocita-sofer-teribilist-tanara-fost-nou-operata-ajunge-clinica-bucuresti-interventie-dificila-1_57177da75ab6550cb82e10e2/index.html,2016-04-20 00:00:00
no-cat,Timişoara,,Biserica Reformată: „Tőkés László a făcut politică tot timpul cât a fost episcop“. Biserica baptistă obligă candidaţii să aleagă,"Potrivit BOR, preoţii şi diaconii pot candida ca independenţi pentru 
funcţii de consilieri locali sau judeţeni, însă trebuie să se suspende 
în perioada campaniei electorale. Există biserici care nu sunt împortiva implicării preoţilor în politică.",Timiş,Adevarul,http://adevarul.ro/locale/timisoara/biserica-reformata-tokes-facut-politica-timpul-fost-episcop-biserica-baptista-obliga-candidatii-aleaga-1_5714f1ed5ab6550cb81df891/index.html,2016-04-18 00:00:00
no-cat,Timişoara,,"FOTO Secretele cetăţii Jdioara, deţinută de  importanţi regi maghiari şi comiţi de Timiş: ce a mai rămas din construcţie","Cetatea Jdioara se află la limita dintre judeţul Timiş şi judeţul 
Caras-Severin, la aproximativ 18 kilometri faţă de Lugoj şi la 80 de kilometri de 
Timişoara.",Timiş,Adevarul,http://adevarul.ro/locale/timisoara/foto-secretele-cetatii-jdioara-detinuta--importanti-regi-maghiari-comiti-timis-mai-ramas-constructie-1_5715062d5ab6550cb81e7d41/index.html,2016-04-19 00:00:00
no-cat,Timişoara,,"Strada Alba Iulia din Timişoara, acoperită din nou cu umbrele colorate","Asociaţia „Noi Re-Creăm” a lansat pentru al trelea an consecutiv la Timişoara proiectul „Coloreaza Oraşul”, ca urmare a succesului din 2014 şi 2015.",Timiş,Adevarul,http://adevarul.ro/locale/timisoara/strada-alba-iulia-timisoara-acoperita-nou-umbrele-colorate-1_5715dfeb5ab6550cb822ca6b/index.html,2016-04-19 00:00:00
no-cat,Timişoara,,"Judecătorul care i-a arestat pe CFR-iştii din dosarul „motorina“, despre dimensiunea dezastrului de la CFR: „Jaful a devenit instituţionalizat“","Preşedintele Tribunalului Timiş, judecătorul Adriana Stoicescu, care este judecător de cameră preliminară şi care a arestat mai mulţi CFR-işti acuzaţi că au furat motorină în cantităţi industriale, a redactat motivarea deciziei luate. Judecătorul îşi justifică decizia de arestare prin dimensiunea jafului din CFR, care a ajuns să fie privită ca o normalitate.",Timiş,Adevarul,http://adevarul.ro/locale/timisoara/judecatorul-i-a-arestat-cfr-istii-dosarul-motorina-despre-dimensiunea-dezastrului-cfr-jaful-devenit-institutionalizat-1_57161d9f5ab6550cb824d5c0/index.html,2016-04-19 00:00:00
no-cat,Timişoara,,"Sentinţă scandaloasă: Poliţia, obligată să-i achite cheltuieli de judecată unui şmecher care a construit ilegal în curtea unei clădiri istorice","Un bărbat care a fost amendat pentru că şi-a construit, fără autorizaţie, o casă, în curtea unei clădiri istorice a scăpat de amendă. Judecătoria Timişoara a anulat procesul verbal prin care şmecherul a fost amendat şi s-a dispus sistarea lucrărilor, obligând Poliţia Locală să plătească şi cheltuieli de judecată.",Timiş,Adevarul,http://adevarul.ro/locale/timisoara/sentinta-scandaloasa-politia-obligata-sa-i-achite-cheltuieli-judecata-unui-smecher-construit-ilegal-curtea-cladiri-istorice-1_5714eed35ab6550cb81de3ec/index.html,2016-04-18 00:00:00
no-cat,Timişoara,,VIDEO FOTO A fost inaugurat la Timişoara cel mai modern cinematograf din România. A costat 8 milioane de euro,"Israelienii de la Cinema City au inaugurat oficial, marţi seara, cel mai nou cinematograf al său, în cadrul mall-ului Shopping City Timişoara.",Timiş,Adevarul,http://adevarul.ro/locale/timisoara/video-foto-fost-inaugurat-timisoara-mai-modern-cinematograf-romania-costat-8-milioane-euro-1_57169a1d5ab6550cb828326c/index.html,2016-04-20 00:00:00
no-cat,Timişoara,,"Preoţia sau primăria? Mitropolitul Banatului, despre preoţii care intră în politică: „Îşi rup credincioşii în două“","Recunoscut ca un om „open minded”, mitropolitul Banatului, ÎPS Ioan Selejan este categoric atunci când vine vorba de candidaturile unor preoţi la funcţia de primar. Potrivit înaltului prelat, un preot care alege să candideze din partea unui partid politic nu mai are ce căuta în preoţie. ÎPS Selejan susţine că un preot poate, totuşi, candida, dar numai în condiţii cu totul speciale şi doar ca independent.",Timiş,Adevarul,http://adevarul.ro/locale/timisoara/preotia-primariai-mitropolitul-banatului-despre-preotii-intra-politica-Isi-rup-credinciosii-doua-1_5714c45b5ab6550cb81cbfa8/index.html,2016-04-18 00:00:00
no-cat,Timişoara,,"Timişoara, capitala vinului din România. Marii producători din ţară se adună la Salonul VinVest 2016","Ediţia a 13-a a Salonului Internaţional de Vinuri VinVest Timişoara a invitat în acest an producătorii de vin din ţară şi străinătate, firme de servicii conexe şi parteneri să spună: ""Şi eu susţin 3 zile Timişoara, Capitala Vinului”.",Timiş,Adevarul,http://adevarul.ro/locale/timisoara/timisoara-capitala-vinului-romania-marii-producatori-tara-aduna-salonul-vinvest-2016-1_571726db5ab6550cb82b23a4/index.html,2016-04-20 00:00:00
no-cat,Timişoara,,Voluntarul unei asociaţii pentru protecţia animalelor acuză că a fost bătut în adăpostul de câini Danyflor,"Ionel Puşcaş, directorul societăţii Danyflor, adăpostul pentru câinii vagabonzi, este acuzat că a agresat un voluntar de la o asociaţie pentru protecţia animalelor.",Timiş,Adevarul,http://adevarul.ro/locale/timisoara/voluntarul-ascoatii-protectia-animalelor-acuza-fost-batut-adapostul-caini-danyflor-1_57174bb55ab6550cb82c7c73/index.html,2016-04-20 00:00:00
no-cat,Timişoara,,Exces de zel al Gărzii Forestiere. Amendă maximă pentru o firmă care a confundat un drum judeţean de pământ cu un drum forestier,"Un proces judecat recent de Judecătoria Lugoj şi aflat acum pe rolul Tribunalului Timiş scoate la iveală un exces de zel al autorităţilor din domeniul forestier. O firmă din domeniu a fost amendată cu 25.000 de lei pentru că nu a avut aviz pentru lemnul pe care l-a târât 500 de metri, pe un drum judeţean de pământ.",Timiş,Adevarul,http://adevarul.ro/locale/timisoara/exces-zel-garzii-forestiere-amenda-maxima-firma-confundat-drum-judetean-pamant-drum-forestier-1_5717b9f25ab6550cb82faceb/index.html,2016-04-20 00:00:00
no-cat,Vaslui,,Concert de excepţie la Bârlad: doi muzicieni de talie internaţională vor susţine un recital extraordinar,"Doi muzicieni din Ungaria, Antal Zalai (vioară) şi Jozsef Balog (pian), vor susţine un recital extraordinar pentru melomanii bârlădeni",Vaslui,Adevarul,http://adevarul.ro/locale/vaslui/concert-exceptie-barlad-doi-muzicieni-talie-internationala-vor-sustine-recital-extraordinar-1_5714fe065ab6550cb81e4ced/index.html,2016-04-18 00:00:00
no-cat,Vaslui,,Coincidenţă macabră: un bărbat a murit după fix şase luni din momentul când a fost înjunghiat de fiu. Medicii au predat cazul criminaliştilor,Medicii de la Spitalul Bârlad au sesizat criminaliştii cu privire la o posibilă moarte violentă a unui bătrân din localitatea vasluiană Iana. Pacientul a murit la o zi după ce a fost adus la spital cu capul zdrobit,Vaslui,Adevarul,http://adevarul.ro/locale/vaslui/coincidenta-macabra-barbat-murit-fix-sase-luni-momentul-fost-injunghiat-fiu-medicii-predat-cazul-criminalistilor-1_5715beeb5ab6550cb821ea1b/index.html,2016-04-19 00:00:00
no-cat,Vaslui,,"De la braţul infractorilor la braţul
lui Mircea Geoană. Şmecherul din Vaslui care vrea să ajungă primar: „Sugeţi p...a, fraierilor, sunt interlop“","„Fraierilor, sugeţi p...a,
sunt interlop“ este mesajul pe care un tânăr din Vaslui, candidat la
funcţia de primar al comunei Laza, îl afişează pe Facebook.",Vaslui,Adevarul,http://adevarul.ro/locale/vaslui/de-bratul-infractorilor-bratullui-mircea-geoana-Smecherul-vaslui-vrea-ajunga-primar-sugeti-pa-fraierilor-interlop-1_571619b35ab6550cb824ad67/index.html,2016-04-19 00:00:00
no-cat,Timişoara,,Românul care spune că a inventat medicina „vibraţională“: „Bănăţenii au aura mai mică decât moldovenii“. Medic: „Sub orice se pot ascunde înşelătorii“,"Ioan Davidoni este un inventator român care a obţinut multe premii de-a lungul carierei. După ce a inventat pantofii antistres şi sutienul vibrator, inventatorul afirmă că a pus bazele unui nou tip de medicină, cea vibraţională.",Timiş,Adevarul,http://adevarul.ro/locale/timisoara/romanul-spune-inventat-medicina-vibrationala-banatenii-aura-mai-mica-decat-moldovenii-doctor-sub-ascunde-inselatorii-1_57164f615ab6550cb826493d/index.html,2016-04-20 00:00:00
no-cat,Timişoara,,"Îngropată în datorii, compania de stat care dă căldură în Timişoara plăteşte lunar salarii de peste 600.000 de euro. Firma este „mulsă” de 860 de angajaţi","Colterm SA, societatea de termoficare din Timişoara, se află într-o situaţie dezastruoasă. Cu datorii de zeci de milioane către furnizori şi cu o situaţie financiară foarte delicată, firma din subordinea Primăriei Timişoara plăteşte peste 800 de angajaţi cu un salariu mediu lunar de 3.400 de lei brut.",Timiş,Adevarul,http://adevarul.ro/locale/timisoara/Ingropata-datorii-compania-stat-caldura-timisoara-plateste-lunar-salarii-600000-euro-firma-mulsa-860-angajati-1_571634815ab6550cb8259241/index.html,2016-04-19 00:00:00
no-cat,Vaslui,,"Oferte incredibile pentru transportul în comun la Bârlad: gratuităţi şi bilete la preţ redus, redevenţe şi investiţii","Aflată la a doua ""strigare"", licitaţia privind atribuirea transportului în comun în Bârlad pentru următorii 6 ani a adus în prim plan oferte neaşteptate",Vaslui,Adevarul,http://adevarul.ro/locale/vaslui/oferte-incredibile-transportul-comun-barlad-gratuitati-bilete-pret-redus-redevente-investitii-1_571630885ab6550cb8256f69/index.html,2016-04-19 00:00:00
no-cat,Vaslui,,"Doi copii de grădiniţă, dispăruţi într-o pădure din judeţul Vaslui. Echipaje  mixte de căutători, răscolesc codrii","O fetiţă de 5 ani şi un băieţel de 4 ani, din localitatea vasluiană Miceşti, comuna Ghergheşti, au fost daţi dispăruţi marţi în jurul orei 16 şi a fost mobilizat tot satul pentru a fi găsiţi",Vaslui,Adevarul,http://adevarul.ro/locale/vaslui/doi-copii-gradinita-disparuti-intr-o-padure-judetul-vaslui-echipaje--mixte-cautatori-rascolesc-codrii-1_57166c855ab6550cb8271f0a/index.html,2016-04-19 00:00:00
no-cat,Vaslui,,Cea mai simplă reţetă de sarailii. Care este secretul prăjiturii turceşti delicioase,"Sarailia este una din cele mai populare prăjituri turceşti. Reţeta originală este foarte greu de preparat, fiind nevoie de aproximativ două zile de muncă, dar poate fi adaptată timpurilor moderne.",Vaslui,Adevarul,http://adevarul.ro/locale/vaslui/cea-mai-simpla-reteta-sarailii-secretul-prajiturii-turcesti-delicioase-1_571618f05ab6550cb824a799/index.html,2016-04-20 00:00:00
no-cat,Vaslui,,Elevii vasluieni au strălucit la Olimpiada Naţională de Informatică: opt medalii şi două calificari în lotul naţional,"Elevii vasluieni au obţinut rezultate de excepţie la Olimpiada Naţională de Informatică, desfăşurată la Craiova, de unde s-au întors cu opt medalii. Doi elevi vor reprezenta Vasluiul în lotul naţional, unul dintre ei obţinând cel mai bun rezultat din ţară la calificări.",Vaslui,Adevarul,http://adevarul.ro/locale/vaslui/elevii-vasluieni-stralucit-olimpiada-nationala-informatica-opt-medalii-doua-calificari-lotul-national-1_571705275ab6550cb82a377d/index.html,2016-04-20 00:00:00
no-cat,Vaslui,,"Bicicletă furată din curtea Şcolii 9 Bârlad în „Săptămâna altfel“. Hoţul: „Am găsit-o, e a mea“","Un incident petrecut în curtea Şcolii gimnaziale 9 ""Manolache Costache Epureanu"" Bârlad a pus pe jar conducerea unităţii, poliţiştii locali şi jandarmii",Vaslui,Adevarul,http://adevarul.ro/locale/vaslui/bicicleta-furata-curtea-Scolii-9-barlad-saptamana-altfel-hotul-am-gasit-o-e-mea-1_571726055ab6550cb82b1d71/index.html,2016-04-20 00:00:00
no-cat,Vaslui,,"UPDATE FOTO Căutări eşuate ale copiilor din Miceşti. Ultima şansă, elicopterul cu termoviziune","Cea mai impresionantă misiune din judeţul Vaslui, de căutare a unor copii de grădiniţă dispăruţi de la domiciliu în urmă cu 24 de ore, a angrenat toate autorităţile. Copilaşii de 3, respectiv 4 ani, de negăsit",Vaslui,Adevarul,http://adevarul.ro/locale/vaslui/fetita-4-ani-verisorul-acesteia-3-ani-rataciti-padure-24-ore-Sansele-supravietuire-scad-dramatic-1_57175f575ab6550cb82d2c38/index.html,2016-04-20 00:00:00
no-cat,Bistriţa,,"Vâltorile, fascinantele maşini de spălat din natură la care apelează de decenii o comunitate de săteni din Bistriţa-Năsăud","Spălatul hainelor în vâltori este ceva obişnuit în comuna Şanţ, singura din Bistriţa-Năsăud unde încă se mai practică această activitate. Pentru a se asigura că lucrurile nu se vor schimba, autorităţile locale au amenajat două asemenea maşini de spălat naturale chiar în centrul localităţii.",Bistriţa-Năsăud,Adevarul,http://adevarul.ro/locale/bistrita/valtorile-fascinantele-masini-spalat-natura-apeleaza-decenii-comunitate-sateni-bistrita-nasaud-1_57079f785ab6550cb8c2ab97/index.html,2016-04-09 00:00:00
no-cat,Bistriţa,,Poveştile celor doi faimoşi boxeri americani care au făcut cea mai mare reclamă unui restaurant din Bistriţa,"Reclama este sufletul comerţului, este o constatare cu care sunt de acord toţi cei oferă diverse servicii sau produse. Se pare că acest principiu se aplica şi în perioada interbelică, atunci când comercianţii se foloseau de ziarele locale pentru a se promova. Culmea, aceştia erau şi îngenioşi, asociindu-şi produsele cu personaje populare.",Bistriţa-Năsăud,Adevarul,http://adevarul.ro/locale/bistrita/povestile-celor-doi-faimosi-boxeri-americani-facut-cea-mai-mare-reclama-unui-restaurant-bistrita-1_5708d3cc5ab6550cb8ca164a/index.html,2016-04-10 00:00:00
no-cat,Bistriţa,,Reţete simple de deserturi delicioase care nu ne îngraşă. Cum preparam fructe glasate cu ciocolată,"Deşi pare greu de crezut, există şi deserturi care „au grijă” de silueta noastră. Chiar şi deserturile clasice pot să fie adaptate, astfel încât să nu anuleze orele lungi şi chinuitoare de la sala de sport. Printre ingredientele la care putem apela cu încredere se numără ciocolata dietetică, fructele şi stevie sau fructoză.",Bistriţa-Năsăud,Adevarul,http://adevarul.ro/locale/bistrita/retete-simple-deserturi-delicioase-nu-ingrasa-preparam-fructe-glasate-ciocolata-dietetice-1_570a10035ab6550cb8d27188/index.html,2016-04-11 00:00:00
no-cat,Bistriţa,,"Un student de culoare a fost bătut cu lopata de fosta iubită, o tânără de 26 de ani din Bitriţa-Năsăud","Un student de culoare din Suedia, care studiază în Cluj-Napoca a fost bătut cu o lopată de iubita sa, o tânără de 26 de ani din Bistriţa-Năsăud. De parcă nu era suficient, aceasta i-a zgâriat cu o cheie întreaga maşină a străinului. Totul ar fi pornit de la decizia suedezului de a pune capăt relaţiei.",Bistriţa-Năsăud,Adevarul,http://adevarul.ro/locale/bistrita/un-student-culoare-fost-batut-lopata-fosta-iubita-tanara-26-ani-bitrita-nasaud-1_570b65325ab6550cb8dcfc81/index.html,2016-04-11 00:00:00
no-cat,Bistriţa,,O aplicaţie pentru telefonul mobil ar putea rezolva problema parcărilor. Invenţia îi aparţine unui bistriţean,"Cristian Ureche, un bistriţean de 31 de ani, vrea să revoluţioneze infrastructura de parcări cu o banală aplicaţie pentru mobil. Aceasta îţi permite să vezi locurile de parcare disponibile, să rezervi un loc şi chiar să plăteşti doar cu telefonul mobil. Deja, prin aplicaţia sa, bistriţeanul gestionează în jur de 1.000 de locuri de parcare din Cluj-Napoca.",Bistriţa-Năsăud,Adevarul,http://adevarul.ro/locale/bistrita/o-aplicatie-telefonul-mobil-putea-rezolva-problema-parcarilor-inventia-apartine-unui-bistritean-1_570b98ba5ab6550cb8de9e9f/index.html,2016-04-11 00:00:00
no-cat,Bistriţa,,Record de participare la o licitaţie din Bistriţa-Năsăud. 378 de firme se înghesuie să modernizeze drumul către „marea de la munte”,"Nu mai puţin de 378 de companii şi-au manifestat dorinţa de a moderniza drumul care duce spre Colibiţa, o mică localitate din munţi ce se străduie să obţină statutul de staţiune. Lungimea totală a drumului este de 55 de kilometri.",Bistriţa-Năsăud,Adevarul,http://adevarul.ro/locale/bistrita/record-participare-licitatie-bistrita-nasaud-378-firme-inghesuie-modernizeze-drumul-marea-munte-1_570decf35ab6550cb8eeec3b/index.html,2016-04-13 00:00:00
no-cat,Bistriţa,,"„Investiţia” controversată de la Bistriţa devine realitate. Veveriţele şi căsuţa lor, care costă cât un autoturism, ajung în parc în 1 mai","Investiţia pentru care municipalitatea bistriţeană a ajuns în atenţia presei naţionale devine realitate. Până în 1 mai, veveriţele şi căsuţa lor, care costă cât un autoturism second-hand, ajung în parcul din Bistriţa.",Bistriţa-Năsăud,Adevarul,http://adevarul.ro/locale/bistrita/investitia-controversata-bistrita-devine-realitate-veveritele-casuta-lor-costa-autoturism-ajung-parc-1-mai-1_570dfc265ab6550cb8ef75e7/index.html,2016-04-13 00:00:00
no-cat,Bistriţa,,"O studentă româncă, despre experienţa la studii în Danemarca: „Poţi să întâlneşti pe stradă un membru al Familiei Regale, atât sunt de deschişi“","Deşi majoritatea studenţilor geniali ai României par să se îndrepte spre universităţi de prestigiu din Marea Britanie sau Germania, destui tineri aleg şi Danemarca. Danezii încearcă să atragă studenţi străini spre domeniile de care ai lor fug prin şcolarizare gratuită şi un program de integrare care te ajută să-ţi găseşti rapid un job bine plătit.",Bistriţa-Năsăud,Adevarul,http://adevarul.ro/locale/bistrita/o-studenta-romanca-despre-experienta-studii-danemarca-poti-intalnesti-strada-membru-familiei-regale-atat-deschisi-1_570e70915ab6550cb8f2faf8/index.html,2016-04-13 00:00:00
no-cat,Bistriţa,,"Cel mai „high-tech” primar din Bistriţa-Năsăud, vizitat de DNA. Procurorii au descins şi la mai multe firme de construcţii din judeţ","În această dimineaţă, procurorii DNA au descins la mai multe firme de construcţii din Bistriţa-Năsăud, dar şi la o primărie. Este vorba despre Primăria Prundu Bârgăului, de unde ar fi solicitat mai multe acte care vizează un proiect pe fonduri europene.",Bistriţa-Năsăud,Adevarul,http://adevarul.ro/locale/bistrita/cel-mai-high-tech-primar-bistrita-nasaud-vizitat-dna-procurorii-descins-mai-multe-firme-constructii-judet-1_570f9a7e5ab6550cb8fae63c/index.html,2016-04-14 00:00:00
no-cat,Bistriţa,,"Mâncărurile spectaculoase ale nobililor ardeleni de acum câteva secole: tocăniţa de scoici, printre preparatele preferate","Cei care se aşteaptă ca mâncărurile de acum câteva sute de ani să fie simpliste şi fade se înşală amarnic. În urmă cu 400 de ani, în inima Transilvaniei se mânca tocăniţă de scoici, carne de vânat şi topinambur, o rădăcinoasă considerată extrem de sănătoasă.",Bistriţa-Năsăud,Adevarul,http://adevarul.ro/locale/bistrita/mancarurile-spectaculoase-nobililor-ardeleni-cateva-secole-tocanita-scoici-printre-preparatele-preferate-1_570fb0f25ab6550cb8fb9ac2/index.html,2016-04-15 00:00:00
no-cat,Bistriţa,,Povestea grandioaselor conace nobiliare din Bistriţa-Năsăud. Comuna împărţită de trei familii nobiliare maghiare prodigioase,"Comuna Uriu este singura localitate din Bistriţa-Năsăud unde există trei conace nobiliare. Toate trei încă se află în picioare, însă sunt în paragină. Poveştile nobililor care au locuit în ele sunt însă demne de un roman. Unii au făcut importante descoperiri la nivel internaţional, în timp ce alţii au cucerit inimile localnicilor",Bistriţa-Năsăud,Adevarul,http://adevarul.ro/locale/bistrita/povestea-grandioasele-conace-nobiliare-bistrita-comuna-impartita-trei-familii-nobiliare-maghiare-prodigioase-1_5714e90f5ab6550cb81dc1ea/index.html,2016-04-19 00:00:00
no-cat,Bistriţa,,Două case au ars în comuna bistriţeană Budeşti. 6 ore s-au luptat pompierii cu flăcările,"Pompieri din două judeţe s-au chinuit mai bine de 6 ore să stingă flăcările care au cuprins două case şi un grajd în comuna Budeşti. Din fericire nimeni nu a fost rănit, iar casele nu au fost distruse în totalitate.",Bistriţa-Năsăud,Adevarul,http://adevarul.ro/locale/bistrita/doua-case-ars-comuna-bistriteana-budesti-6-ore-s-au-luptat-pompierii-flacarile-1_5715dd425ab6550cb822b4a2/index.html,2016-04-19 00:00:00
no-cat,Bistriţa,,Grădiniţa privată a şefei secţiei de Oncologie a Spitalului Judeţean funcţionează de trei ani fără autorizaţie de la Ministerul Educaţiei,"Grădiniţa privată a şefei secţiei de Oncologie a Spitalului Judeţean de Urgenţă, Victoria Bindea, funcţionează de trei ani fără autorizaţie de la Ministerul Educaţiei. Victoria Bindea a fost amendată cu 4000 de lei, fiind sesizat şi Inspectoratul Şcolar şi Agenţia Română de Asigurare a Calităţii în Învăţământul Preuniversitar.",Bistriţa-Năsăud,Adevarul,http://adevarul.ro/locale/bistrita/gradinita-privata-sefei-sectiei-oncologie-spitalului-judetean-functioneaza-trei-ani-autorizatie-ministerul-educatiei-1_57171aef5ab6550cb82aae70/index.html,2016-04-20 00:00:00
no-cat,Cluj-Napoca,,„Campionatul mondial“ al lucrărilor de cercetare ştiinţifică pentru liceeni are loc la Cluj-Napoca,"Conferinţa Internaţionala a Tinerilor Cercetători, ICYS (International Conference of Young Scientists), considerată  cea mai importantă şi de anvergură manifestare ştiinţifică  pentru liceeni pe plan mondial, va avea loc anul acesta la Cluj, în perioada 16-22 aprilie. Evenimentul are loc pentru prima dată  în România şi aduce la Cluj, 228 de participanţi (elevi, profesori, observatori, juriu) din 26 ţări.",Cluj,Adevarul,http://adevarul.ro/locale/cluj-napoca/campionatul-mondial-lucrarilor-cercetare-stiintifica-liceeni-loc-cluj-napoca-1_571362345ab6550cb8126fec/index.html,2016-04-17 00:00:00
no-cat,Cluj-Napoca,,"FOTO VIDEO Nervi de oţel… german şi tristeţe la Cluj, după ce taifunul Kerber şi „highlander-ul“ Petkovic au răpus România în Fed Cup","Peste 7.000 de oameni întristaţi la Sala Polivalentă din Cluj, după ce România a cedat în patru meciuri confruntarea cu Germania şi a părăsit Grupa Mondială a Fed Cup, întorcându-se după doar un an în urna Grupei Mondiale 2.",Cluj,Adevarul,http://adevarul.ro/locale/cluj-napoca/foto-nervi-otel-german-tristete-cluj-taifunul-kerber-highlander-ul-petkovic-adus-germaniei-victoria-1_5713ac165ab6550cb81476c0/index.html,2016-04-17 00:00:00
no-cat,Cluj-Napoca,,"VIDEO Alina Tecşor, după 1-4 cu Germania în Fed Cup: „Suntem obligate să câştigăm barajul de anul viitor”. Rittner „Kerber a făcut diferenţa”","Căpitanul nejucător al echipei României de Fed Cup, Alina Tecşor, a declarat că tricolorele, învinse cu 4-1 de Germania  sunt obligate să câştige barajul de la anul pentru menţinerea în Grupa Mondială 2 şi accederea ulterioară, din nou în urna principală a Grupei Mondială.",Cluj,Adevarul,http://adevarul.ro/locale/cluj-napoca/alina-tecsor-1-4-germania-fed-cup-suntem-obligate-castigam-barajul-anul-viitor-rittner-kerber-facut-diferenta-1_5713e4595ab6550cb815e332/index.html,2016-04-17 00:00:00
no-cat,Cluj-Napoca,,Povestea vinului: licoarea folosită de romani la sărbătorile bahice a devenit element-cheie al unei taine fundamentale a creştinismului,"Vinul era în antichitate extrem de important pentru toate religiile. Dacă în lumea romană şi cea greacă, era folosit pentru amplificarea trăirilor extatice, în creştinism licoarea a devenit parte a unei taine fundamendale a religiei: transsubstanţierea, transformarea pâinii şi a vinului în trupul şi sângele lui Iisus Hristos.",Cluj,Adevarul,http://adevarul.ro/locale/cluj-napoca/povestea-vinul-licoarea-folosita-romani-sarbatorile-bahice-orgiastice-devenit-element-cheie-taine-fundamentale-crestinismului-1_5713a1c15ab6550cb8142880/index.html,2016-04-18 00:00:00
no-cat,Cluj-Napoca,,"Lara Fabian
cântă la Cluj. Care sunt pretenţiile culinare ale artistei","Cântăreaţa
Lara Fabian va susţine miercuri, 20 aprilie, la ora 20.00, un
concert la Sala Polivalentă din Cluj. Artista va sosi cu puţin timp
înainte de spectacol şi va fi cazată la un hotel de cinci stele
din centrul oraşului.",Cluj,Adevarul,http://adevarul.ro/locale/cluj-napoca/lara-fabiancanta-cluj-pretentiile-culinare-artistei-1_5714cebb5ab6550cb81d0a34/index.html,2016-04-18 00:00:00
